8002F1,GLF3,Grumman GIII
8002F2,GLF3,Grumman GIII
8002F6,B737,Boeing 737NG 7HI BBJ
8002F7,B737,Boeing 737NG 7HI BBJ
8002F8,D228,HAL/Dornier Do 228 201
8002F9,D228,HAL/Dornier Do 228 201
8002FA,D228,HAL/Dornier Do 228 201
8002FB,B737,Boeing 737NG 7HI BBJ
800301,D228,HAL/Dornier Do 228 212
800302,D228,HAL/Dornier Do 228 212
800303,D228,HAL/Dornier Do 228 201
800304,D228,HAL/Dornier Do 228 201
800305,D228,HAL/Dornier Do 228 201
800306,D228,HAL/Dornier Do 228 201
80030B,D228,HAL/Dornier Do 228 201
80030C,P8,Boeing P-8I Neptune
80030D,P8,Boeing P-8I Neptune
80030E,P8,Boeing P-8I Neptune
80030F,P8,Boeing P-8I Neptune
800310,P8,Boeing P-8I Neptune
800311,P8,Boeing P-8I Neptune
800312,P8,Boeing P-8I Neptune
800313,P8,Boeing P-8I Neptune
800318,AN32,Antonov An-32 RE
80031A,AN32,Antonov An-32 RE
80031B,AN32,Antonov An-32 RE
80031C,AN32,Antonov An-32 RE
80031D,AN32,Antonov An-32 RE
80032F,E145,Embraer ERJ-145 SM
800330,E145,Embraer ERJ-145 SM
800331,E145,Embraer ERJ-145 SM
800332,C30J,Lockheed C-130J-30 Hercules
800333,C30J,Lockheed C-130J-30 Hercules
800334,C30J,Lockheed C-130J-30 Hercules
800335,C30J,Lockheed C-130J-30 Hercules
800336,C30J,Lockheed C-130J-30 Hercules
800337,C30J,Lockheed C-130J-30 Hercules
800338,AN32,Antonov An-32 RE
80033A,AN32,Antonov An-32 RE
80033C,AN32,Antonov An-32 RE
800353,PC7,Pilatus PC-7 Mk.II
8003A0,AN32,Antonov An-32 RE
80045E,B350,Hawker Beechcraft Corp King Air B350
8004D2,C56X,Cessna Citation XLS
800536,H25B,Hawker Beechcraft Corp Hawker 900XP
800760,PC7,Pilatus PC-7 Mk.II
80076E,PC7,Pilatus PC-7 Mk.II
800777,PC7,Pilatus PC-7 Mk.II
800778,PC7,Pilatus PC-7 Mk.II
80078E,C17,Boeing C-17A Globemaster III
80078F,C17,Boeing C-17A Globemaster III
800790,C17,Boeing C-17A Globemaster III
800791,C17,Boeing C-17A Globemaster III
800792,C17,Boeing C-17A Globemaster III
800793,C17,Boeing C-17A Globemaster III
800794,C17,Boeing C-17A Globemaster III
800795,C17,Boeing C-17A Globemaster III
800796,C17,Boeing C-17A Globemaster III
800797,C17,Boeing C-17A Globemaster III
800798,C17,Boeing C-17A Globemaster III
80079C,AN32,Antonov An-32 RE
80079D,AN32,Antonov An-32 RE
80079E,AN32,Antonov An-32 RE
8007A1,AN32,Antonov An-32 RE
800B69,BE20,Beechcraft Corp King Air 200GT
800D31,BE20,Textron Aviation King Air 200GT
800DBB,AN32,Antonov An-32 RE
800DBC,AN32,Antonov An-32 RE
800DBD,AN32,Antonov An-32 RE
800DBE,AN32,Antonov An-32 RE
800DC0,AN32,Antonov An-32 RE
800DC1,AN32,Antonov An-32 RE
800DC2,AN32,Antonov An-32 RE
800DC3,AN32,Antonov An-32 RE
800DC4,AN32,Antonov An-32 RE
800E03,GL5T,Bombardier Global 5000
800E04,GL5T,Bombardier Global 5000
800E0C,AN32,Antonov An-32 RE
800E11,D228,HAL/Dornier Do 228 202K
800E12,D228,HAL/Dornier Do 228 202K
800E13,D228,HAL/Dornier Do 228 202K
800E14,D228,HAL/Dornier Do 228 202K
800E15,D228,HAL/Dornier Do 228 202K
800E16,D228,HAL/Dornier Do 228 202K
800E17,D228,HAL/Dornier Do 228 202K
800E18,D228,HAL/Dornier Do 228 202K
800E19,D228,HAL/Dornier Do 228 202K
800E1E,C30J,Lockheed C-130J-30 Hercules
800E1F,C30J,Lockheed C-130J-30 Hercules
800E20,C30J,Lockheed C-130J-30 Hercules
800E21,C30J,Lockheed C-130J-30 Hercules
800E22,C30J,Lockheed C-130J-30 Hercules
800E23,C30J,Lockheed C-130J-30 Hercules
800E2A,D228,HAL/Dornier Do 228 201
800E3D,DC3,Douglas C-47B
800E42,C30J,Lockheed C-130J Hercules
800E89,P8,Boeing P-8I Neptune
800E8A,P8,Boeing P-8I Neptune
80138E,CL60,Bombardier Challenger 650
801801,PUMA,IAR Puma IAR.330 M
840000,B212,Bell 212
8400FE,DH8C,Bombardier DHC-8 315Q
84C2A6,H25B,Raytheon Aircraft Company U-125 A
85C114,GLF5,Gulfstream Aerospace GV
873A7E,SF34,SAAB 340 B
87C000,B744,Boeing 747 47C
87C001,B744,Boeing 747 47C
87C002,B77W,Boeing 777 300ER
87C003,B77W,Boeing 777 300ER
87C819,P1,Kawasaki P-1
87C81A,P1,Kawasaki P-1
87C81B,P1,Kawasaki P-1
87C822,P1,Kawasaki P-1
87C823,P1,Kawasaki P-1
87C828,C130,Lockheed C-130R Hercules
87C829,C130,Lockheed C-130R Hercules
87C82B,C130,Lockheed C-130R Hercules
87C832,P1,Kawasaki P-1
87C835,P1,Kawasaki P-1
87C836,P1,Kawasaki P-1
87CC01,GLF4,Gulfstream Aerospace U-4
87CC05,KC2,Kawasaki XC-2
87CC08,B762,Boeing KC-767J
87CC09,B762,Boeing KC-767J
87CC0A,B762,Boeing KC-767J
87CC0B,B762,Boeing KC-767J
87CC10,KC2,Kawasaki RC-2
87CC1C,C130,Lockheed C-130H Hercules
87CC20,C130,Lockheed C-130H Hercules
87CC23,C130,Lockheed C-130H Hercules
87CC30,KC2,Kawasaki C-2
87CC31,KC2,Kawasaki C-2
87CC33,KC2,Kawasaki C-2
87CC38,KC2,Kawasaki C-2
87CD03,C68A,Textron Aviation Citation Latitude
87CD04,C68A,Textron Aviation Citation Latitude
87CD05,C68A,Textron Aviation U-680A
880027,JS41,British Aerospace Jetstream 41 -22
88002C,JS41,British Aerospace Jetstream 41 -22
880049,A310,Airbus A310 324
880401,E35L,Embraer Legacy 600
880404,C295,CASA C-295 W
880405,C295,CASA C-295 W
88040F,A149,LEONARDO AW.149
8805A1,BE20,Beech King Air B200
8805A2,BE20,Beech King Air B200
8805A3,B190,Beech 1900 C-1
8805B0,E35L,Embraer Legacy 600
880DB6,B734,Boeing 737 4Z6
881B61,C130,Lockheed C-130H Hercules
881B63,C130,Lockheed C-130H Hercules
881B64,C130,Lockheed C-130H-30 Hercules
881B65,C130,Lockheed C-130H-30 Hercules
881B66,C130,Lockheed C-130H-30 Hercules
881B67,C130,Lockheed C-130H-30 Hercules
881B68,C130,Lockheed C-130H Hercules
881B69,C130,Lockheed C-130H Hercules
881B6A,C130,Lockheed C-130H Hercules
881B6B,C130,Lockheed C-130H-30 Hercules
881B6C,C130,Lockheed C-130H-30 Hercules
881B6D,AT75,Avions de Transport Regional ATR 72 500
881B6E,AT75,Avions de Transport Regional ATR 72 500
881B6F,AT75,Avions de Transport Regional ATR 72 500
881B70,SU95,Sukhoi Superjet 100 95 VIP
881B71,SU95,Sukhoi Superjet 100 95 VIP
881B81,SF34,SAAB 340 AEW
881B82,SF34,SAAB 340 AEW
881B83,SF34,SAAB 340 B
881B84,SF34,SAAB 340 B
881B85,DA42,Diamond Aircraft Twin Star DA42MPP
881B86,DA42,Diamond Aircraft Twin Star DA42MPP
881B87,DA42,Diamond Aircraft Twin Star DA42MPP
881B88,DA42,Diamond Aircraft Twin Star DA42MPP
881B89,DA42,Diamond Aircraft Twin Star DA42MPP
881BA1,S92,Sikorsky S-92 A
881BA3,S92,Sikorsky S-92 A
881BA4,EC25,Airbus Helicopters EC725
881BA5,EC25,Airbus Helicopters EC725
881BA6,EC25,Airbus Helicopters EC725
881BA7,EC25,Airbus Helicopters EC725
881BA9,EC25,Airbus Helicopters H225 M
881BAA,S92,Sikorsky S-92 A
881BAB,S92,Sikorsky S-92 A
881BAD,EC25,Airbus Helicopters H225 M
881BE6,PC9,Pilatus PC-9
881BE9,PC9,Pilatus PC-9
881BEE,PC9,Pilatus PC-9
881BF0,PC9,Pilatus PC-9
881BF3,PC9,Pilatus PC-9
881BF4,PC9,Pilatus PC-9
881BF6,PC9,Pilatus PC-9
881BF9,PC9,Pilatus PC-9
881BFA,PC9,Pilatus PC-9
881C65,DA42,Diamond Aircraft Twin Star DA42
881C66,DA42,Diamond Aircraft Twin Star DA42
881C67,DA42,Diamond Aircraft Twin Star DA42
881C68,DA42,Diamond Aircraft Twin Star DA42
881C69,DA42,Diamond Aircraft Twin Star DA42
8821AB,B738,Boeing 737NG 8Z6/W
882248,B734,Boeing 737 448
8836D3,B738,Boeing 737NG 8Z6/W
883801,E35L,Embraer Legacy 600
883AC1,E35L,Embraer Legacy 600
884009,H60,Sikorsky MH-60S
885332,A319,Airbus ACJ319 115X
885333,B738,Boeing 737NG 8Z6/W
885334,A320,Airbus ACJ320 214SL
885336,A345,Airbus A340 541
885337,A320,Airbus ACJ320 214SL
8880BB,EC25,Eurocopter EC225 LP
8880D1,C295,CASA C-295 M
8880D4,EC25,Airbus Helicopters EC225 LP
888163,E35L,Embraer Legacy 600
894010,B430,Bell 430
894011,RJ85,Avro 146 RJ85
894016,RJ85,Avro 146 RJ85
89404D,B764,Boeing 767 4FSER
894055,GLF4,Gulfstream Aerospace G450
894071,S76,Sikorsky S-76 C
894088,C30J,Lockheed C-130J Hercules
8953D1,A342,Airbus A340 212
8953E3,B788,Boeing 787 8
896026,DH8C,Bombardier DHC-8 315 MPA
896028,DH8C,Bombardier DHC-8 315 MPA
896029,C130,Lockheed C-130H Hercules
89602A,P180,Piaggio P-180 Avanti II
89602B,P180,Piaggio P-180 Avanti II
89602C,C130,Lockheed C-130H Hercules
8960B1,B738,Boeing 737NG 8EX BBJ2
8960BE,C130,Lockheed C-130H-30 Hercules
89621F,A320,Airbus A320 232
89624B,A320,Airbus A320 232
896264,B772,Boeing 777 2ANER
896272,B744,Boeing 747 412F
89629F,B773,Boeing 777 35RER
89636E,B788,Boeing 787-8
8964C9,B789,Boeing 787-9
8967D3,A139,AgustaWestland AW.139
896C02,GLEX,Bombardier BD-700 Global 6000
896C03,GLEX,BD-700 Global Express 6000
896C04,DHC6,Viking Air DHC-6 Twin Otter 400
896C05,DHC6,Viking Air DHC-6 Twin Otter 400
896C06,DHC6,Viking Air DHC-6 Twin Otter 400
896C07,DHC6,Viking Air DHC-6 Twin Otter 400
896C08,DHC6,Viking Air DHC-6 Twin Otter 400
896C09,DHC6,Viking Air DHC-6 Twin Otter 400
896C0B,DHC6,Viking Air DHC-6 Twin Otter 400
896C0D,C130,Lockheed L-100-30 Hercules
896C0E,C130,Lockheed L-100-30 Hercules
896C0F,C130,Lockheed L-100-30 Hercules
896C10,C172,Cessna 172G Skyhawk
896C10,PC21,Pilatus PC-21
896C10,C172,Cessna 172G Skyhawk
896C10,PC21,Pilatus PC-21
896C11,C172,Cessna 172G Skyhawk
896C11,PC12,Pilatus PC-21
896C11,C172,Cessna 172G Skyhawk
896C11,PC12,Pilatus PC-21
896C12,PC21,Pilatus PC-21
896C13,C172,Cessna 172G Skyhawk
896C13,PC21,Pilatus PC-21
896C13,C172,Cessna 172G Skyhawk
896C13,PC21,Pilatus PC-21
896C14,C172,Cessna 172G Skyhawk
896C14,PC21,Pilatus PC-21
896C14,C172,Cessna 172G Skyhawk
896C14,PC21,Pilatus PC-21
896C15,PC21,Pilatus PC-21
896C16,C172,Cessna 172G Skyhawk
896C16,PC21,Pilatus PC-21
896C16,C172,Cessna 172G Skyhawk
896C16,PC21,Pilatus PC-21
896C17,G120,Grob G-120 Snunit A-1
896C17,PC21,Pilatus PC-21
896C17,G120,Grob G-120 Snunit A-1
896C17,PC21,Pilatus PC-21
896C18,PC12,Pilatus PC-21
896C19,PC21,Pilatus PC-21
896C1A,PC21,Pilatus PC-21
896C1B,PC21,Pilatus PC-21
896C1D,PC21,Pilatus PC-21
896C1E,PC21,Pilatus PC-21
896C1F,PC21,Pilatus PC-21
896C20,PC21,Pilatus PC-21
896C21,PC21,Pilatus PC-21
896C23,PC21,Pilatus PC-21
896C24,PC21,Pilatus PC-21
896C25,PC21,Pilatus PC-21
896C26,PC21,Pilatus PC-21
896C27,PC21,Pilatus PC-21
896C28,G120,Grob G-120 Snunit A-1
896C28,PC21,Pilatus PC-21
896C28,G120,Grob G-120 Snunit A-1
896C28,PC21,Pilatus PC-21
896C2B,C17,Boeing C-17A Globemaster III
896C2C,C17,Boeing C-17A Globemaster III
896C2D,C17,Boeing C-17A Globemaster III
896C2E,C17,Boeing C-17A Globemaster III
896C2F,C17,Boeing C-17A Globemaster III
896C30,C17,Boeing C-17A Globemaster III
896C30,C17,Boeing C-17A Globemaster III
896C31,SF34,SAAB 340 AEW
896C32,SF34,SAAB 340 AEW
896C3A,A332,Airbus A330 243MRTT
896C3B,A332,Airbus A330 243MRTT
896C3C,A332,Airbus A330 243MRTT
896C3D,C130,Lockheed C-130H-30 Hercules
896C3E,C17,Boeing C-17A Globemaster III
896C3F,SF34,SAAB 340 B
896C40,C17,Boeing C-17A Globemaster III
896C41,C295,CASA C-295 W
896C43,C295,CASA C-295 W
896C46,C208,Cessna 208 B
896C47,C208,Cessna 208 B
896C48,C208,Cessna 208 B
896C49,C208,Cessna 208 B
896C4A,C208,Cessna 208 B
896C4B,C208,Cessna 208 B
896C4C,C208,Cessna 208 B
896C4D,KODI,Quest Aircraft Company Kodiak 100
896C4F,A139,AgustaWestland AW.139
896C50,A139,AgustaWestland AW.139
896C51,A139,AgustaWestland AW.139
896C52,A139,AgustaWestland AW.139
896C53,A139,AgustaWestland AW.139
896C55,A139,AgustaWestland AW.139
896C56,A139,AgustaWestland AW.139
896C57,A139,AgustaWestland AW.139
896C58,A139,AgustaWestland AW.139
896C64,GLEX,Bombardier Global 6000
896C65,GLEX,Bombardier Global 6000
89804C,F900,Dassault Falcon 900EX EASy
899009,P3,Lockheed Orion P-3C
89900C,P3,P-3C-IIIR
899160,B738,Boeing 737NG 8AR/W
899160,A359,Airbus A350-941
899160,B738,Boeing 737NG 8AR/W
899160,A359,Airbus A350-941
899180,F50,Fokker F50
899181,F50,Fokker F50
899182,F50,Fokker F50
8A0002,B738,Boeing 737NG 8U3/W BBJ
8A0024,B734,Boeing 737 4U3
8A0029,B734,Boeing 737 4U3
8A0131,KT1,KAI KT-1 Wong Bee B
8A0134,KT1,KAI KT-1 Wong Bee B
8A02DA,KT1,KAI KT-1 Wong Bee B
8A02DB,KT1,KAI KT-1B  Wong Bee
8A02DC,KT1,KAI KT-1 Wong Bee B
8A0328,B732,Boeing 737 2X9
8A0329,B732,Boeing 737 2X9
8A032A,B732,Boeing 737 2X9
8A041C,G120,Grob G-120 TP-A
8A041D,G120,Grob G-120 TP-A
8A041F,G120,Grob G-120 TP-A
8A0420,G120,Grob G-120 TP-A
8A0421,G120,Grob G-120 TP-A
8A0422,G120,Grob G-120 TP-A
8A0423,G120,Grob G-120 TP-A
8A0424,G120,Grob G-120 TP-A
8A0426,G120,Grob G-120 TP-A
8A0427,G120,Grob G-120 TP-A
8A0428,G120,Grob G-120 TP-A
8A0429,G120,Grob G-120 TP-A
8A042A,G120,Grob G-120 TP-A
8A042B,G120,Grob G-120 TP-A
8A042C,G120,Grob G-120 TP-A
8A042D,G120,Grob G-120 TP-A
8A055B,G120,Grob G-120 TP-A
8A055C,G120,Grob G-120 TP-A
8A055D,G120,Grob G-120 TP-A
8A055E,G120,Grob G-120 TP-A
8A055F,G120,Grob G-120 TP-A
8A0560,G120,Grob G-120 TP-A
8A05E5,EC25,Airbus Helicopters H225
8A066A,C295,CASA C-295 M
8A06D5,B350,Textron Aviation King Air B350
8A06E0,CN35,IPTN CN-235 220MPA
8A06E2,BE36,Raytheon Aircraft Bonanza G36
8A06E3,BE36,Raytheon Aircraft Bonanza G36
8A06E4,BE36,Raytheon Aircraft Bonanza G36
8A06E5,BE36,Raytheon Aircraft Bonanza G36
8A06E6,BE36,Raytheon Aircraft Bonanza G36
8A06E8,BE36,Raytheon Aircraft Bonanza G36
8A06E9,BE36,Raytheon Aircraft Bonanza G36
8A06EB,BE58,Raytheon Aircraft Baron G58
8A0705,G120,Grob G-120 TP-A
8A0707,G120,Grob G-120 TP-A
8A0708,G120,Grob G-120 TP-A
8A0709,G120,Grob G-120 TP-A
8A072E,B412,IPTN-Bell 412 NB.412S
8A100E,KT1,KAI KT-1 Wong Bee B
8A1010,KT1,KAI KT-1 Wong Bee B
8A2901,C295,CASA C-295 M
8A2902,C295,CASA C-295 M
8A2904,C295,CASA C-295 M
8A2907,C295,CASA C-295 M
8A2908,C295,CASA C-295 M
8B9B78,NH90,NH Industries NH90 NFH
8B9B78,NH90,NH Industries NH90 NFH
924924,E6,Boeing E-6B
A001E0,ZZZZ,1956 MIKOYAN MIG 17 SHENGYANG F4
A0050A,C208,Textron Aviation 208 EX
A005D8,PC12,Pilatus U-28B
A01E3D,C560,Cessna Citation V SR-560
A022E5,GLF4,Gulfstream Aerospace G-IV SP (C-20H)
A030FC,BE20,Raytheon Aircraft Company King Air B200
A03284,C208,Cessna 208 B
A03A5C,B412,Bell 412 EP
A03E72,P28R,1975 PIPER PA-28R-200
A04B7F,B06,Bell OH-58A Kiowa
A04D88,B350,Textron Aviation King Air B350
A056FD,C550,Cessna Citation II
A05B28,EC45,Airbus Helicopters EC145 UH-72A Lakota
A0665D,B25,"North American TB-25N ""Maid in the Shade"
A07029,E120,Embraer EMB-120 RT
A078D0,C55B,Cessna Citation Bravo
A0A530,C172,1978 CESSNA 172N
A0AA61,P-3,Lockheed P-3B
A0B586,P3,Lockheed P-3B Orion
A0B7AE,C172,1976 CESSNA 172M
A0B93D,P3,Lockheed P-3B Orion 
A0BCF4,P3, LOCKHEED P3B
A0BCF4,P3, LOCKHEED P3B
A0C069,B350,Beech B300 King Air 350C
A0C462,P3, Lockheed P-3B AEW Orion
A0E531,SHIP, AMERICAN BLIMP CORP A-1-70G
A0E824,DHC7,De Havilland EO-5C 
A10812,BE30,Beech 300 Super King Air
A11C57,C208,Cessna 208 B
A11CF8,DH8C,De Havilland Canada DHC-8-311A Dash 8
A134A6,DHC7,De Havilland EO-5C
A136FE,GLF2,Gulfstream G1159B
A13719,EC20,Eurocopter EC120B
A144AF,PC12,Pilatus PC-XII U-28B
A16F99,AS50,AS-350 AStar/AS-350 Ecureuil/AS-350 SuperStar/AS-550 Fennec/AStar/Ecureuil/Fennec (AS-550)/SuperStar
A1A270,A332,Airbus A330 243
A1AEC2,AT8T,Air Tractor AT-802
A1AF83,AT8T,Air Tractor AT-802
A1B13C,C208,Cessna 208 B
A1B22E,AT8T,Air Tractor AT-802
A1B2C6,AT8T,Air Tractor AT-802
A1B307,AT8T,Air Tractor AT-802
A1B361,AT8T,Air Tractor AT-802
A1B36F,AT8T,Air Tractor AT-802
A1B5EC,C208,Cessna 208 B
A1B66C,AT8T,Air Tractor AT-802
A1C108,AT43,ATR 42-320
A1E953,BE20,Beech C-12C Huron
A1F7E1,B752,Boeing 757-23A
A1FA1E,C82R,1977 CESSNA R182
A20B0B,BE20,Raytheon Aircraft Company King Air B200
A2172E,BE20,RC-12G Huron
A2376D,AS50,Eurocopter AS.350 B3
A2579E,D328,Dornier C-146A Wolfhound
A285F2,C170,1948 CESSNA 170
A2B320,B736,2003 BOEING 737-66N
A2B320,B736,2003 BOEING 737-66N
A2B4E8,SW4,Fairchild C-26A (ASTARS) III 
A2C352,C77R,1975 CESSNA 177RG
A2C83E,M28,2010 POLSKIE ZAKLADY LOTNICZE SPZOO PZL M28 05
A2CBDB,D328,Dornier C-146A Wolfhound
A2CBDB,CRJ2,Dornier C-146A Wolfhound
A2CBDB,D328,Dornier C-146A Wolfhound
A2CBDB,CRJ2,Dornier C-146A Wolfhound
A2CC11,B350,Beech 300
A2EC0C,B736, BOEING 737-66N
A2EC0C,B736, BOEING 737-66N
A2F582,EC45,Airbus Helicopters UH-72A Lakota
A31E09,GLF3,1984 GULFSTREAM AEROSPACE G-1159A
A31E09,GLF3,1984 GULFSTREAM AEROSPACE G-1159A
A3293E,P28A,1978 PIPER PA-28-161
A32A80,H47,Boeing-Vertol CH-47D Chinook
A330C9,TB20, SOCATA TB-20 TRINIDAD
A33334,C208,Textron Aviation 208 EX
A339BD,D328,Dornier C-146A Wolfhound
A359A6,AT43,1991 AEROSPATIALE/AERITALIA ATR 42-320
A359A6,AT43,1991 AEROSPATIALE/AERITALIA ATR 42-320
A359A6,AT43,1991 AEROSPATIALE/AERITALIA ATR 42-320
A35C8B,B190,Beech 1900 D
A3685D,B736,2001 BOEING 737-66N
A3685D,B736,2001 BOEING 737-66N
A36B08,B17,1944 BOEING B-17G
A370A7,C208,Textron Aviation 208 EX
A37815,C208,Textron Aviation 208 EX
A3798B,HUNT,Hawker Hunter MK.58	
A37C77,B190,Beech 1900 D
A37D42,HUNT,Hawker Hunter MK.58	
A380F9,HUNT,Hawker Hunter MK.58	
A38867,HUNT,Hawker Hunter MK.58	
A38C10,EC45,Airbus Helicopters UH-72A Lakota
A38C1E,HUNT,Hawker Hunter MK.58
A38DAA,D328,C-146A Wolfhound
A38DAA,D328,C-146A Wolfhound
A38DAA,D328,C-146A Wolfhound
A38FD5,HUNT,Hawker Hunter MK.58	
A395E5,HUNT,HAWKER AIRCRAFT LTD HAWKER HUNTER MK.58
A395E5,HUNT,HAWKER AIRCRAFT LTD HAWKER HUNTER MK.58
A3999C,HUNT,Hawker Hunter MK.58	
A39A9F,M28,PZL C-145A Skytruck 
A3A4B3,EC45,Airbus Helicopters UH-72A Lakota
A3A878,HUNT,Hawker Hunter MK.58	
A3A9E1,M28,PZL C-145A Skytruck 
A3AC2F,HUNT,1959 HAWKER AIRCRAFT LTD HAWKER HUNTER MK.58
A3AC2F,HUNT,1959 HAWKER AIRCRAFT LTD HAWKER HUNTER MK.58
A3AD35,M28,2012 POLSKIE ZAKLADY LOTNICZE SPZOO PZL M28 05
A3AD35,M28,2012 POLSKIE ZAKLADY LOTNICZE SPZOO PZL M28 05
A3AFE6,HUNT,HAWKER AIRCRAFT LTD HAWKER HUNTER MK.58
A3AFE6,HUNT,HAWKER AIRCRAFT LTD HAWKER HUNTER MK.58
A3B079,M28,Polskie C-145A Skytruck
A3B3C1,M28,Polskie M-28 Skytruck
A3B3C1,M28,Polskie M-28 Skytruck
A3B754,HUNT,Hawker Hunter MK.58
A3BBAB,DHC7, DEHAVILLAND DHC-7-102
A3BBAB,DHC7, DEHAVILLAND DHC-7-102
A3BBAB,DHC7, DEHAVILLAND DHC-7-102
A3BD64,HUNT,Hawker Hunter MK.58
A3BE59,D328,Dornier C-146A Wolfhound
A3C11B,HUNT,Hawker Hunter MK.58	
A3C2AF,P28A,2006 NEW PIPER AIRCRAFT INC PA-28-181
A3C666,P28A,2006 PIPER PA-28-181
A3CA1D,P28A,2006 PIPER PA-28-181
A3D7B9,D328,Dornier C-146A Wolfhound
A3EC3A,C172,Cessna T-41B Mescalero
A3EE93,B412,Bell 412 EP
A3F7CA,D328,Dornier C-146A Wolfhound
A40CB6,D328,Dornier C-146A Wolfhound
A412BA,P28R,1978 PIPER PA-28R-201
A41409,M28,2011 POLSKIE ZAKLADY LOTNICZE SPZOO PZL M28 05
A4207F,B736,Boeing 737-66N
A43228,TB30,Aerospatiale Epsilon TB.30
A45F13,S22T,Cirrus Design SR22T
A46E47,D328,Dornier C-146A Wolfhound
A486EA,D328,Dornier C-146A Wolfhound
A48E0F,B412,Bell 412 EP
A4915F,AS50,AS-350 AStar/AS-350 Ecureuil/AS-350 SuperStar/AS-550 Fennec/AStar/Ecureuil/Fennec (AS-550)/SuperStar
A49182,AS50,AS-350 AStar/AS-350 Ecureuil/AS-350 SuperStar/AS-550 Fennec/AStar/Ecureuil/Fennec (AS-550)/SuperStar
A493FE,AS50,Eurocopter Squirrel AS.350 B3
A49815,PA34,1978 PIPER PA-34-200T
A4AD4F,DHC6,Viking Air DHC-6 Twin Otter 400
A4B06E,KFIR,IAI Kfir-C2
A4B425,KFIR,IAI Kfir-C2
A4B784,T34P,1956 BEECH D-45
A4B786,T34P,1955 BEECH D-45
A4B7DC,KFIR,IAI Kfir-C2
A4BBA7,C550,Cessna Citation II
A4BDF0,TBM,"Grumman TBM-3 ""Doris Mae"""
A4BEF8,AS50,AS-350 AStar/AS-350 Ecureuil/AS-350 SuperStar/AS-550 Fennec/AStar/Ecureuil/Fennec (AS-550)/SuperStar
A4BF45,UH1,Bell UH-1H Iroquois
A4BF4A,KFIR,IAI Kfir-C2
A4E7E0,UH1,Bell UH-1D Iroquois
A4E7FA,PC12,Pilatus U-28A Spectre
A50EEF,C208,Textron Aviation 208 EX
A50F5F,EC35,Airbus Helicopters EC135 T3H
A52994,P28A,1983 PIPER PA-28-161
A52A9B,H25B,British Aerospace 125 800A
A53247,B407,Bell 407
A55C79,P28R,1974 PIPER PA-28R-200
A560ED,C172,1998 CESSNA 172R
A5685B,C172,1998 CESSNA 172R
A56BA0,B190,Beech 1900 D
A57BA0,SF34,340/Argus/OS100/S100 Argus/Tp100/SF-340
A583B7,B412,Bell 412 EP
A584B4,AS50,AS-350 AStar/AS-350 Ecureuil/AS-350 SuperStar/AS-550 Fennec/AStar/Ecureuil/Fennec (AS-550)/SuperStar
A58EBB,B06,2006 BELL 206B
A5C2AD,B350,Beech King Air B350
A60693,CL60,Bombardier Challenger 650
A62A05,C172,1967 CESSNA 172H
A62CC7,C172,1967 CESSNA 172H
A630E7,C172,1967 CESSNA 172H
A6312D,C172,1967 CESSNA 172H
A63C7C,B350,Beechcraft Corp King Air B350
A63CE2,B350,Beechcraft Corp King Air B350
A641B0,DG1T, DG FLUGZEUGBAU GMBH DG 1000S
A64567,DG1T, DG FLUGZEUGBAU GMBH DG 1000S
A65DFC,B190,Beech 1900 D
A678F9,B737,Boeing C-40A
A68A1B,GLF3,Grumman C-20B
A68BD8,C172,1965 CESSNA 172F
A68C41,C172,1965 CESSNA 172F
A68C86,C560,Cessna UC-35A Citation
A693D2,C172,1965 CESSNA 172F
A697DF,D328,Dornier C-146A
A69A4B,C172,1965 CESSNA 172F
A69BEB,D328,Dornier C-146A Wolfhound
A69BEB,D328,Dornier C-146A Wolfhound
A6A20C,C525,Cessna Citation CJ1
A6A519,B412,Bell 412 EP
A6A70D,B412,Bell 412 EP
A6A7D3,BE20,Beechcraft UC-12B Huron
A6C6CF,B407,Bell 407 GX
A6D58B,DHC7,De Havilland EO-5C 
A6DA81,C172,1981 CESSNA 172P
A6DC39,B350,Textron Aviation King Air 350C
A6EAE9,D328,Dornier C-146A Wolfhound
A6F115,C172,1981 CESSNA 172P
A6F5AC,EC45,Eurocopter UH-72A Lakota
A6FD49,SW4,2000 FAIRCHILD SA227-DC
A71981,C150,Cessna 150M
A71B04,C150,Cessna 150L
A71B1D,C150,Cessna 150M
A72052,EC45,Eurocopter UH-72A
A72057,EC45,Eurocopter UH-72A
A72B11,MRF1,Dassault Mirage F.1 M
A739E7,D328,Dornier C-146A Wolfhound
A74ED3,D328,Dornier C-146A Wolfhound
A76523,MRF1,Dassault Mirage F.1 M
A768D4,D328,Dornier C-146A Wolfhound
A77AE7,PC12,Pilatus U-28A
A77AE7,PC12,Pilatus U-28A
A790EC,LJ35,Gates C-21A
A79B15,DHC7,1981 DEHAVILLAND DHC-7-102
A79B15,DHC7,1981 DEHAVILLAND DHC-7-102
A7A451,C172,1980 CESSNA 172N
A7C0F2,DH8C,De Havilland Canada DHC-8-315 Dash 8
A7C9DC,AT8T,Air Tractor AT-802
A7CA1C,AT8T,Air Tractor AT-802
A7CA7F,AT8T,Air Tractor AT-802
A7CAE8,AT8T,Air Tractor AT-802
A7CE16,AT8T,Air Tractor AT-802
A7D28B,MD60,MD Helicopters MD 600N
A7EA6C,PC12,Pilatus U-28A
A7EA6C,PC12,Pilatus U-28A
